"gene_id" "number_uORF"
"3348" "ENSG00000197245" 1
"3349" "ENSG00000197256" 1
"3350" "ENSG00000197302" 1
"3351" "ENSG00000197321" 4
"3352" "ENSG00000197324" 1
"3353" "ENSG00000197410" 1
"3354" "ENSG00000197415" 1
"3355" "ENSG00000197451" 1
"3356" "ENSG00000197461" 1
"3357" "ENSG00000197497" 2
"3358" "ENSG00000197530" 1
"3359" "ENSG00000197535" 1
"3360" "ENSG00000197548" 1
"3361" "ENSG00000197555" 4
"3362" "ENSG00000197563" 2
"3363" "ENSG00000197614" 1
"3364" "ENSG00000197619" 1
"3365" "ENSG00000197620" 2
"3366" "ENSG00000197629" 1
"3367" "ENSG00000197635" 1
"3368" "ENSG00000197647" 1
"3369" "ENSG00000197712" 1
"3370" "ENSG00000197714" 1
"3371" "ENSG00000197782" 2
"3372" "ENSG00000197808" 1
"3373" "ENSG00000197863" 2
"3374" "ENSG00000197879" 1
"3375" "ENSG00000197912" 1
"3376" "ENSG00000197928" 1
"3377" "ENSG00000197937" 1
"3378" "ENSG00000197956" 1
"3379" "ENSG00000198000" 2
"3380" "ENSG00000198015" 2
"3381" "ENSG00000198018" 1
"3382" "ENSG00000198026" 1
"3383" "ENSG00000198040" 1
"3384" "ENSG00000198075" 1
"3385" "ENSG00000198081" 1
"3386" "ENSG00000198089" 1
"3387" "ENSG00000198105" 1
"3388" "ENSG00000198121" 3
"3389" "ENSG00000198125" 2
"3390" "ENSG00000198146" 1
"3391" "ENSG00000198157" 4
"3392" "ENSG00000198208" 1
"3393" "ENSG00000198218" 1
"3394" "ENSG00000198252" 1
"3395" "ENSG00000198270" 1
"3396" "ENSG00000198324" 2
"3397" "ENSG00000198363" 1
"3398" "ENSG00000198369" 1
"3399" "ENSG00000198373" 1
"3400" "ENSG00000198382" 1
"3401" "ENSG00000198393" 1
"3402" "ENSG00000198400" 1
"3403" "ENSG00000198417" 1
"3404" "ENSG00000198431" 1
"3405" "ENSG00000198453" 2
"3406" "ENSG00000198466" 1
"3407" "ENSG00000198478" 1
"3408" "ENSG00000198517" 1
"3409" "ENSG00000198523" 2
"3410" "ENSG00000198551" 1
"3411" "ENSG00000198556" 1
"3412" "ENSG00000198563" 1
"3413" "ENSG00000198569" 1
"3414" "ENSG00000198586" 1
"3415" "ENSG00000198589" 1
"3416" "ENSG00000198625" 2
"3417" "ENSG00000198642" 1
"3418" "ENSG00000198646" 2
"3419" "ENSG00000198690" 1
"3420" "ENSG00000198707" 1
"3421" "ENSG00000198719" 2
"3422" "ENSG00000198722" 1
"3423" "ENSG00000198728" 1
"3424" "ENSG00000198729" 1
"3425" "ENSG00000198740" 2
"3426" "ENSG00000198743" 2
"3427" "ENSG00000198752" 1
"3428" "ENSG00000198753" 1
"3429" "ENSG00000198792" 1
"3430" "ENSG00000198795" 1
"3431" "ENSG00000198816" 1
"3432" "ENSG00000198818" 1
"3433" "ENSG00000198832" 1
"3434" "ENSG00000198837" 1
"3435" "ENSG00000198853" 2
"3436" "ENSG00000198874" 1
"3437" "ENSG00000198908" 1
"3438" "ENSG00000198911" 2
"3439" "ENSG00000198920" 1
"3440" "ENSG00000198924" 3
"3441" "ENSG00000198925" 1
"3442" "ENSG00000198947" 1
"3443" "ENSG00000198951" 1
"3444" "ENSG00000198952" 1
"3445" "ENSG00000198961" 1
"3446" "ENSG00000198964" 3
"3447" "ENSG00000203667" 2
"3448" "ENSG00000203747" 1
"3449" "ENSG00000203880" 1
"3450" "ENSG00000203965" 1
"3451" "ENSG00000204120" 2
"3452" "ENSG00000204175" 1
"3453" "ENSG00000204209" 2
"3454" "ENSG00000204217" 3
"3455" "ENSG00000204227" 1
"3456" "ENSG00000204231" 2
"3457" "ENSG00000204256" 3
"3458" "ENSG00000204262" 2
"3459" "ENSG00000204264" 1
"3460" "ENSG00000204267" 1
"3461" "ENSG00000204310" 2
"3462" "ENSG00000204334" 1
"3463" "ENSG00000204387" 2
"3464" "ENSG00000204394" 1
"3465" "ENSG00000204406" 3
"3466" "ENSG00000204435" 1
"3467" "ENSG00000204439" 1
"3468" "ENSG00000204442" 2
"3469" "ENSG00000204463" 1
"3470" "ENSG00000204469" 1
"3471" "ENSG00000204482" 1
"3472" "ENSG00000204516" 1
"3473" "ENSG00000204569" 2
"3474" "ENSG00000204619" 1
"3475" "ENSG00000204673" 3
"3476" "ENSG00000204682" 1
"3477" "ENSG00000204767" 1
"3478" "ENSG00000204843" 1
"3479" "ENSG00000204866" 1
"3480" "ENSG00000204882" 1
"3481" "ENSG00000204963" 1
"3482" "ENSG00000205133" 1
"3483" "ENSG00000205189" 1
"3484" "ENSG00000205208" 3
"3485" "ENSG00000205213" 1
"3486" "ENSG00000205221" 1
"3487" "ENSG00000205268" 1
"3488" "ENSG00000205339" 1
"3489" "ENSG00000205356" 1
"3490" "ENSG00000205413" 1
"3491" "ENSG00000205476" 1
"3492" "ENSG00000205544" 1
"3493" "ENSG00000205710" 1
"3494" "ENSG00000206535" 3
"3495" "ENSG00000206560" 2
"3496" "ENSG00000206562" 2
"3497" "ENSG00000211448" 2
"3498" "ENSG00000212719" 2
"3499" "ENSG00000212864" 1
"3500" "ENSG00000213020" 1
"3501" "ENSG00000213024" 1
"3502" "ENSG00000213047" 1
"3503" "ENSG00000213079" 1
"3504" "ENSG00000213088" 1
"3505" "ENSG00000213096" 2
"3506" "ENSG00000213185" 1
"3507" "ENSG00000213190" 1
"3508" "ENSG00000213203" 1
"3509" "ENSG00000213462" 1
"3510" "ENSG00000213516" 1
"3511" "ENSG00000213639" 1
"3512" "ENSG00000213654" 1
"3513" "ENSG00000213722" 1
"3514" "ENSG00000213741" 1
"3515" "ENSG00000213889" 1
"3516" "ENSG00000213918" 1
"3517" "ENSG00000213923" 2
"3518" "ENSG00000213949" 1
"3519" "ENSG00000214013" 2
"3520" "ENSG00000214022" 1
"3521" "ENSG00000214029" 1
"3522" "ENSG00000214078" 1
"3523" "ENSG00000214226" 1
"3524" "ENSG00000214253" 2
"3525" "ENSG00000214413" 1
"3526" "ENSG00000214530" 1
"3527" "ENSG00000214842" 1
"3528" "ENSG00000215012" 1
"3529" "ENSG00000215193" 4
"3530" "ENSG00000215301" 1
"3531" "ENSG00000215421" 1
"3532" "ENSG00000215712" 2
"3533" "ENSG00000217128" 1
"3534" "ENSG00000219607" 1
"3535" "ENSG00000219626" 1
"3536" "ENSG00000220205" 1
"3537" "ENSG00000221818" 2
"3538" "ENSG00000221926" 1
"3539" "ENSG00000221944" 1
"3540" "ENSG00000221994" 1
"3541" "ENSG00000222009" 1
"3542" "ENSG00000225526" 2
"3543" "ENSG00000225614" 1
"3544" "ENSG00000226479" 1
"3545" "ENSG00000226887" 1
"3546" "ENSG00000227124" 1
"3547" "ENSG00000227345" 1
"3548" "ENSG00000227729" 3
"3549" "ENSG00000231925" 1
"3550" "ENSG00000233954" 2
"3551" "ENSG00000234127" 1
"3552" "ENSG00000234444" 1
"3553" "ENSG00000234719" 1
"3554" "ENSG00000235106" 1
"3555" "ENSG00000235109" 3
"3556" "ENSG00000235169" 1
"3557" "ENSG00000235387" 1
"3558" "ENSG00000235750" 4
"3559" "ENSG00000235863" 1
"3560" "ENSG00000236287" 2
"3561" "ENSG00000237172" 1
"3562" "ENSG00000237515" 1
"3563" "ENSG00000237765" 2
"3564" "ENSG00000238227" 1
"3565" "ENSG00000239264" 1
"3566" "ENSG00000239382" 1
"3567" "ENSG00000239713" 1
"3568" "ENSG00000240038" 1
"3569" "ENSG00000240045" 1
"3570" "ENSG00000240065" 3
"3571" "ENSG00000240303" 2
"3572" "ENSG00000240344" 1
"3573" "ENSG00000240694" 1
"3574" "ENSG00000241553" 1
"3575" "ENSG00000241878" 1
"3576" "ENSG00000242485" 1
"3577" "ENSG00000242715" 1
"3578" "ENSG00000243156" 1
"3579" "ENSG00000243335" 1
"3580" "ENSG00000243477" 2
"3581" "ENSG00000243509" 1
"3582" "ENSG00000243678" 2
"3583" "ENSG00000243927" 1
"3584" "ENSG00000243943" 1
"3585" "ENSG00000244274" 1
"3586" "ENSG00000244687" 1
"3587" "ENSG00000245680" 2
"3588" "ENSG00000248167" 1
"3589" "ENSG00000248329" 1
"3590" "ENSG00000248487" 1
"3591" "ENSG00000249773" 1
"3592" "ENSG00000249853" 1
"3593" "ENSG00000250312" 1
"3594" "ENSG00000250317" 1
"3595" "ENSG00000250565" 1
"3596" "ENSG00000250722" 1
"3597" "ENSG00000251247" 1
"3598" "ENSG00000251369" 1
"3599" "ENSG00000253251" 1
"3600" "ENSG00000253731" 1
"3601" "ENSG00000253846" 1
"3602" "ENSG00000254004" 6
"3603" "ENSG00000255346" 1
"3604" "ENSG00000256223" 1
"3605" "ENSG00000257103" 1
"3606" "ENSG00000257727" 1
"3607" "ENSG00000258366" 1
"3608" "ENSG00000258388" 2
"3609" "ENSG00000258405" 1
"3610" "ENSG00000258529" 1
"3611" "ENSG00000258790" 1
"3612" "ENSG00000258818" 1
"3613" "ENSG00000258839" 1
"3614" "ENSG00000258890" 1
"3615" "ENSG00000258947" 1
"3616" "ENSG00000259305" 1
"3617" "ENSG00000259332" 1
"3618" "ENSG00000259431" 1
"3619" "ENSG00000260428" 1
"3620" "ENSG00000260802" 1
"3621" "ENSG00000260916" 1
"3622" "ENSG00000261115" 2
"3623" "ENSG00000261371" 2
"3624" "ENSG00000261408" 1
"3625" "ENSG00000262660" 2
"3626" "ENSG00000263001" 1
"3627" "ENSG00000263002" 1
"3628" "ENSG00000263715" 1
"3629" "ENSG00000263956" 2
"3630" "ENSG00000265681" 2
"3631" "ENSG00000265808" 1
"3632" "ENSG00000265972" 2
"3633" "ENSG00000266074" 1
"3634" "ENSG00000266094" 1
"3635" "ENSG00000266412" 1
"3636" "ENSG00000266472" 2
"3637" "ENSG00000266964" 2
"3638" "ENSG00000267041" 1
"3639" "ENSG00000267221" 1
"3640" "ENSG00000267534" 1
"3641" "ENSG00000268163" 2
"3642" "ENSG00000268173" 2
"3643" "ENSG00000269335" 1
"3644" "ENSG00000269556" 2
"3645" "ENSG00000269713" 1
"3646" "ENSG00000269743" 1
"3647" "ENSG00000269881" 1
"3648" "ENSG00000270024" 1
"3649" "ENSG00000270885" 1
"3650" "ENSG00000272031" 1
"3651" "ENSG00000272325" 2
"3652" "ENSG00000272391" 1
"3653" "ENSG00000272674" 1
"3654" "ENSG00000272968" 1
"3655" "ENSG00000273003" 1
"3656" "ENSG00000273079" 1
"3657" "ENSG00000274290" 1
"3658" "ENSG00000274523" 1
"3659" "ENSG00000275004" 1
"3660" "ENSG00000275052" 2
"3661" "ENSG00000275740" 1
"3662" "ENSG00000276023" 1
"3663" "ENSG00000276293" 1
"3664" "ENSG00000276600" 1
"3665" "ENSG00000277161" 2
"3666" "ENSG00000277258" 1
"3667" "ENSG00000277462" 1
"3668" "ENSG00000277639" 2
"3669" "ENSG00000277791" 1
"3670" "ENSG00000278259" 1
"3671" "ENSG00000278318" 1
"3672" "ENSG00000280789" 1
"3673" "ENSG00000280987" 1
"3674" "ENSG00000282608" 1
