"t_id" "chromosome" "g_start_coord_ref" "g_end_coord_ref" "strand_mane" "u_id" "u_id2" "aug_end" "stop_end" "cadd"
"456" "ENST00000228027.12" "11" 75768930 75768974 "+" 456 "uORF" 75768932 75768976 1.32113255555556
"457" "ENST00000228425.11" "12" 27524217 27524225 "+" 457 "uORF" 27524219 27524227 2.067525
"462" "ENST00000228506.8" "12" 120687180 120687227 "+" 462 "uORF" 120687182 120687229 2.12992277777778
"470" "ENST00000228741.8" "12" 96194475 96194483 "+" 470 "uORF" 96194477 96194485 2.17720188888889
"471" "ENST00000228741.8" "12" 96194636 96194671 "+" 471 "uORF" 96194638 96194673 2.03463744444444
"478" "ENST00000228865.3" "12" 12611922 12611999 "+" 478 "uORF" 12611924 12612001 1.910978
"479" "ENST00000228918.9" "12" 6384185 6384244 "+" 479 "uORF" 6384187 6384246 1.41319911111111
"482" "ENST00000229030.5" "12" 130162831 130162902 "+" 482 "uORF" 130162833 130162904 1.64126788888889
"483" "ENST00000229195.8" "12" 70243476 70278162 "+" 483 "uORF" 70243478 70278164 2.11160522222222
"485" "ENST00000229307.9" "12" 7789457 7789561 "+" 485 "uORF" 7789459 7789563 0.173236666666667
"486" "ENST00000229307.9" "12" 7789465 7789497 "+" 486 "uORF" 7789467 7789499 0.0991466666666667
"487" "ENST00000229332.12" "12" 8123714 8123770 "+" 487 "uORF" 8123716 8123772 0.332319333333333
"488" "ENST00000229332.12" "12" 8123734 8123766 "+" 488 "uORF" 8123736 8123768 0.336340444444444
"489" "ENST00000229332.12" "12" 8123798 8123818 "+" 489 "uORF" 8123800 8123820 0.665545333333333
"490" "ENST00000229332.12" "12" 8123820 8123828 "+" 490 "uORF" 8123822 8123830 0.716239444444445
"492" "ENST00000229395.8" "12" 26938526 26938597 "+" 492 "uORF" 26938528 26938599 1.00598633333333
"493" "ENST00000229554.10" "6" 116616479 116616532 "+" 493 "uORF" 116616481 116616534 0.593535666666667
"494" "ENST00000229595.6" "6" 118894203 118894226 "+" 494 "uORF" 118894205 118894228 2.27087477777778
"503" "ENST00000230124.8" "6" 109691320 109691346 "+" 503 "uORF" 109691322 109691348 0.362792222222222
"504" "ENST00000230124.8" "6" 109691346 109691360 "+" 504 "uORF" 109691348 109691362 0.763697777777778
"505" "ENST00000230256.8" "6" 167291335 167291367 "+" 505 "uORF" 167291337 167291369 0.287566222222222
"506" "ENST00000230256.8" "6" 167291373 167291438 "+" 506 "uORF" 167291375 167291440 0.913274222222223
"507" "ENST00000230256.8" "6" 167291385 167291438 "+" 507 "uORF" 167291387 167291440 0.913274222222223
"508" "ENST00000230256.8" "6" 167291416 167291472 "+" 508 "uORF" 167291418 167291474 -0.248580555555556
"509" "ENST00000230321.11" "6" 41638504 41638524 "+" 509 "uORF" 41638506 41638526 1.47622766666667
"510" "ENST00000230321.11" "6" 41638597 41638638 "+" 510 "uORF" 41638599 41638640 0.895929
"514" "ENST00000230859.8" "5" 6713619 6713690 "+" 514 "uORF" 6713621 6713692 1.57136411111111
"515" "ENST00000230882.9" "5" 42423503 42423625 "+" 515 "uORF" 42423505 42423627 1.91413922222222
"516" "ENST00000230882.9" "5" 42423749 42423841 "+" 516 "uORF" 42423751 42423843 2.13603455555556
"520" "ENST00000231134.8" "5" 141135371 141135406 "+" 520 "uORF" 141135373 141135408 1.31530555555555
"521" "ENST00000231136.4" "5" 141150115 141150153 "+" 521 "uORF" 141150117 141150155 1.25841055555556
"522" "ENST00000231136.4" "5" 141150203 141150211 "+" 522 "uORF" 141150205 141150213 0.955413222222223
"523" "ENST00000231137.6" "5" 141172712 141172783 "+" 523 "uORF" 141172714 141172785 1.48935544444445
"524" "ENST00000231173.6" "5" 141245456 141245530 "+" 524 "uORF" 141245458 141245532 0.900009777777778
"534" "ENST00000232003.5" "3" 186666019 186666027 "+" 534 "uORF" 186666021 186666029 0.590055777777778
"537" "ENST00000232974.11" "3" 42653805 42653813 "+" 537 "uORF" 42653807 42653815 0.361791333333333
"538" "ENST00000232974.11" "3" 42653871 42658285 "+" 538 "uORF" 42653873 42658287 1.68036622222222
"540" "ENST00000233047.9" "16" 21161101 21161160 "+" 540 "uORF" 21161103 21161162 1.03149888888889
"542" "ENST00000233154.9" "2" 105816435 105816530 "+" 542 "uORF" 105816437 105816532 0.927273555555555
"544" "ENST00000233575.7" "2" 27370639 27370668 "+" 544 "uORF" 27370641 27370670 1.49293188888889
"545" "ENST00000233615.7" "2" 74458461 74458484 "+" 545 "uORF" 74458463 74458486 2.32339533333333
"546" "ENST00000233615.7" "2" 74458484 74458594 "+" 546 "uORF" 74458486 74458596 2.11998233333333
"547" "ENST00000233615.7" "2" 74458502 74458594 "+" 547 "uORF" 74458504 74458596 2.11998233333333
"548" "ENST00000233615.7" "2" 74458520 74458594 "+" 548 "uORF" 74458522 74458596 2.11998233333333
"549" "ENST00000233638.8" "2" 74514586 74514708 "+" 549 "uORF" 74514588 74514710 1.19336477777778
"550" "ENST00000233638.8" "2" 74514652 74514708 "+" 550 "uORF" 74514654 74514710 1.19336477777778
"551" "ENST00000233948.4" "2" 218859889 218859960 "+" 551 "uORF" 218859891 218859962 1.45014222222222
"552" "ENST00000233954.6" "2" 102311618 102338151 "+" 552 "uORF" 102311620 102338153 0.124335333333333
"553" "ENST00000233954.6" "2" 102338172 102338219 "+" 553 "uORF" 102338174 102338221 0.430306333333333
"554" "ENST00000233954.6" "2" 102338196 102338219 "+" 554 "uORF" 102338198 102338221 0.430306333333333
"555" "ENST00000233969.3" "2" 102619571 102619603 "+" 555 "uORF" 102619573 102619605 1.79289744444445
"556" "ENST00000233969.3" "2" 102619790 102619798 "+" 556 "uORF" 102619792 102619800 1.20938722222222
"569" "ENST00000234313.8" "2" 68365282 68365305 "+" 569 "uORF" 68365284 68365307 0.454792555555556
"570" "ENST00000234420.11" "2" 47783176 47783190 "+" 570 "uORF" 47783178 47783192 0.815262333333333
"571" "ENST00000234453.10" "2" 178480487 178480711 "+" 571 "uORF" 178480489 178480713 1.26183811111111
"572" "ENST00000234453.10" "2" 178480649 178480711 "+" 572 "uORF" 178480651 178480713 1.26183811111111
"573" "ENST00000234453.10" "2" 178480846 178480866 "+" 573 "uORF" 178480848 178480868 2.28895433333334
"574" "ENST00000234739.8" "1" 147541551 147541646 "+" 574 "uORF" 147541553 147541648 2.179516
"575" "ENST00000234739.8" "1" 147541643 147541669 "+" 575 "uORF" 147541645 147541671 2.184421
"576" "ENST00000234739.8" "1" 147604783 147604833 "+" 576 "uORF" 147604785 147604835 0.404744222222222
"577" "ENST00000234739.8" "1" 147606832 147606852 "+" 577 "uORF" 147606834 147606854 1.90079544444445
"578" "ENST00000234739.8" "1" 147611579 147611716 "+" 578 "uORF" 147611581 147611718 1.58074666666667
"579" "ENST00000234739.8" "1" 147611590 147611796 "+" 579 "uORF" 147611592 147611798 1.874086
"580" "ENST00000234739.8" "1" 147611633 147611716 "+" 580 "uORF" 147611635 147611718 1.58074666666667
"585" "ENST00000235307.7" "1" 184477447 184477464 "+" 585 "uORF" 184477449 184477466 1.90880944444444
"586" "ENST00000235307.7" "1" 184477467 184477505 "+" 586 "uORF" 184477469 184477507 1.91444122222222
"587" "ENST00000235329.10" "1" 11980456 11980482 "+" 587 "uORF" 11980458 11980484 3.82132266666667
"588" "ENST00000235329.10" "1" 11982069 11982092 "+" 588 "uORF" 11982071 11982094 1.987534
"589" "ENST00000235329.10" "1" 11982075 11982092 "+" 589 "uORF" 11982077 11982094 1.987534
"590" "ENST00000235329.10" "1" 11982078 11982092 "+" 590 "uORF" 11982080 11982094 1.987534
"591" "ENST00000235332.6" "1" 12019533 12021648 "+" 591 "uORF" 12019535 12021650 0.498152777777778
"593" "ENST00000236342.12" "1" 26432321 26432924 "+" 593 "uORF" 26432323 26432926 1.18730944444444
"597" "ENST00000237264.9" "6" 133953304 133980088 "+" 597 "uORF" 133953306 133980090 1.90551266666666
"598" "ENST00000237275.9" "6" 143864477 143864512 "+" 598 "uORF" 143864479 143864514 0.555758333333333
"599" "ENST00000237275.9" "6" 143864480 143864512 "+" 599 "uORF" 143864482 143864514 0.555758333333333
"607" "ENST00000237596.7" "4" 88007666 88007728 "+" 607 "uORF" 88007668 88007730 1.58465255555556
"615" "ENST00000238112.8" "2" 9423674 9423721 "+" 615 "uORF" 9423676 9423723 0.737702666666667
"629" "ENST00000238714.8" "2" 60756336 60756350 "+" 629 "uORF" 60756338 60756352 2.23917244444444
"631" "ENST00000238738.9" "2" 46542736 46542987 "+" 631 "uORF" 46542738 46542989 1.77945877777778
"632" "ENST00000238738.9" "2" 46542913 46542987 "+" 632 "uORF" 46542915 46542989 1.77945877777778
"635" "ENST00000238831.9" "2" 32277913 32277981 "+" 635 "uORF" 32277915 32277983 0.365161222222222
"636" "ENST00000238936.8" "10" 102468963 102469013 "+" 636 "uORF" 102468965 102469015 1.47762366666667
"637" "ENST00000238936.8" "10" 102468984 102469013 "+" 637 "uORF" 102468986 102469015 1.47762366666667
"648" "ENST00000239446.6" "5" 141192355 141192396 "+" 648 "uORF" 141192357 141192398 0.402584222222222
"649" "ENST00000239446.6" "5" 141192360 141192416 "+" 649 "uORF" 141192362 141192418 0.248116333333333
"650" "ENST00000239446.6" "5" 141192393 141192416 "+" 650 "uORF" 141192395 141192418 0.248116333333333
"651" "ENST00000239446.6" "5" 141192502 141192531 "+" 651 "uORF" 141192504 141192533 0.575720333333333
"655" "ENST00000239906.10" "5" 138341195 138341263 "+" 655 "uORF" 138341197 138341265 2.71351388888889
"656" "ENST00000239906.10" "5" 138341228 138341263 "+" 656 "uORF" 138341230 138341265 2.71351388888889
"657" "ENST00000239926.9" "5" 137867894 137867917 "+" 657 "uORF" 137867896 137867919 1.45177944444445
"662" "ENST00000240093.8" "8" 28499958 28499972 "+" 662 "uORF" 28499960 28499974 1.06103377777778
"663" "ENST00000240093.8" "8" 28502708 28502737 "+" 663 "uORF" 28502710 28502739 1.84964388888889
"664" "ENST00000240093.8" "8" 28502728 28502781 "+" 664 "uORF" 28502730 28502783 1.711842
"665" "ENST00000240093.8" "8" 28502748 28502867 "+" 665 "uORF" 28502750 28502869 1.13552155555556
"666" "ENST00000240093.8" "8" 28502759 28502773 "+" 666 "uORF" 28502761 28502775 1.77545155555556
"667" "ENST00000240093.8" "8" 28502778 28502867 "+" 667 "uORF" 28502780 28502869 1.13552155555556
"668" "ENST00000240093.8" "8" 28502796 28502867 "+" 668 "uORF" 28502798 28502869 1.13552155555556
"669" "ENST00000240093.8" "8" 28502799 28502867 "+" 669 "uORF" 28502801 28502869 1.13552155555556
"670" "ENST00000240123.12" "8" 22551969 22554499 "+" 670 "uORF" 22551971 22554501 1.09832422222222
"671" "ENST00000240285.10" "8" 73294936 73294959 "+" 671 "uORF" 73294938 73294961 1.14785977777778
"672" "ENST00000240306.5" "17" 49969214 49969243 "+" 672 "uORF" 49969216 49969245 1.54726433333333
"673" "ENST00000240306.5" "17" 49969234 49969311 "+" 673 "uORF" 49969236 49969313 1.29878
"674" "ENST00000240306.5" "17" 49969261 49969311 "+" 674 "uORF" 49969263 49969313 1.29878
"677" "ENST00000240499.8" "4" 337941 337955 "+" 677 "uORF" 337943 337957 0.654941666666667
"685" "ENST00000241071.11" "7" 100586391 100586498 "+" 685 "uORF" 100586393 100586500 0.154398555555556
"690" "ENST00000241416.12" "2" 147845045 147845062 "+" 690 "uORF" 147845047 147845064 2.37338455555556
"691" "ENST00000241891.10" "10" 86654687 86654719 "+" 691 "uORF" 86654689 86654721 0.369436
"692" "ENST00000242067.11" "7" 33129579 33129593 "+" 692 "uORF" 33129581 33129595 1.68309655555555
"693" "ENST00000242067.11" "7" 33129737 33129895 "+" 693 "uORF" 33129739 33129897 1.03127611111111
"694" "ENST00000242104.6" "7" 5880814 5880882 "+" 694 "uORF" 5880816 5880884 1.69174455555556
"695" "ENST00000242104.6" "7" 5880829 5880882 "+" 695 "uORF" 5880831 5880884 1.69174455555556
"696" "ENST00000242108.9" "7" 36153479 36153532 "+" 696 "uORF" 36153481 36153534 0.751576666666667
"697" "ENST00000242108.9" "7" 36154169 36154213 "+" 697 "uORF" 36154171 36154215 0.77947
"704" "ENST00000242577.11" "12" 120496115 120496159 "+" 704 "uORF" 120496117 120496161 1.08007688888889
"705" "ENST00000242591.10" "12" 110124521 110124559 "+" 705 "uORF" 110124523 110124561 0.584813222222222
"706" "ENST00000242591.10" "12" 110124625 110124660 "+" 706 "uORF" 110124627 110124662 0.647784888888889
"707" "ENST00000242591.10" "12" 110124751 110127371 "+" 707 "uORF" 110124753 110127373 1.51054266666667
"708" "ENST00000242719.4" "1" 51236327 51236431 "+" 708 "uORF" 51236329 51236433 1.90757966666667
"709" "ENST00000242719.4" "1" 51236594 51236644 "+" 709 "uORF" 51236596 51236646 1.34684088888889
"715" "ENST00000242810.11" "3" 183643532 183650341 "+" 715 "uORF" 183643534 183650343 1.858738
"716" "ENST00000242819.7" "13" 51862165 51862191 "+" 716 "uORF" 51862167 51862193 0.669534222222222
"717" "ENST00000242819.7" "13" 51862171 51862191 "+" 717 "uORF" 51862173 51862193 0.669534222222222
"718" "ENST00000242994.4" "12" 55020197 55020208 "+" 718 "uORF" 55020199 55020210 1.03089333333333
"719" "ENST00000242994.4" "12" 55020231 55020257 "+" 719 "uORF" 55020233 55020259 1.49303788888889
"720" "ENST00000243077.8" "12" 57128521 57128529 "+" 720 "uORF" 57128523 57128531 2.15083766666667
"721" "ENST00000243077.8" "12" 57128665 57128676 "+" 721 "uORF" 57128667 57128678 2.07394644444444
"724" "ENST00000243389.8" "5" 151447638 151447652 "+" 724 "uORF" 151447640 151447654 0.672210111111112
"725" "ENST00000243457.4" "17" 70169645 70174856 "+" 725 "uORF" 70169647 70174858 1.09674377777778
"726" "ENST00000243457.4" "17" 70169673 70174848 "+" 726 "uORF" 70169675 70174850 1.72424144444444
"727" "ENST00000243457.4" "17" 70169681 70174856 "+" 727 "uORF" 70169683 70174858 1.09674377777778
"728" "ENST00000243457.4" "17" 70174827 70174856 "+" 728 "uORF" 70174829 70174858 1.09674377777778
"729" "ENST00000243457.4" "17" 70174838 70174861 "+" 729 "uORF" 70174840 70174863 0.605176555555556
"730" "ENST00000243457.4" "17" 70174868 70174891 "+" 730 "uORF" 70174870 70174893 1.14795344444444
"733" "ENST00000243918.10" "20" 45363230 45363271 "+" 733 "uORF" 45363232 45363273 1.26009011111111
"735" "ENST00000244040.4" "20" 58309739 58309789 "+" 735 "uORF" 58309741 58309791 1.14942455555556
"736" "ENST00000244040.4" "20" 58309903 58309941 "+" 736 "uORF" 58309905 58309943 2.03291733333333
"737" "ENST00000244230.7" "2" 71130634 71130660 "+" 737 "uORF" 71130636 71130662 0.320904222222222
"742" "ENST00000244458.7" "6" 34466245 34526249 "+" 742 "uORF" 34466247 34526251 1.33499033333333
"743" "ENST00000244458.7" "6" 34526246 34526266 "+" 743 "uORF" 34526248 34526268 0.312519444444445
"744" "ENST00000244519.7" "6" 26440560 26440601 "+" 744 "uORF" 26440562 26440603 0.559111222222222
"745" "ENST00000244519.7" "6" 26440587 26440601 "+" 745 "uORF" 26440589 26440603 0.559111222222222
"746" "ENST00000244519.7" "6" 26443382 26443411 "+" 746 "uORF" 26443384 26443413 0.630947
"748" "ENST00000244576.9" "6" 27388827 27389051 "+" 748 "uORF" 27388829 27389053 0.974087555555557
"749" "ENST00000244576.9" "6" 27388855 27399520 "+" 749 "uORF" 27388857 27399522 0.764812333333333
"750" "ENST00000244576.9" "6" 27388906 27399520 "+" 750 "uORF" 27388908 27399522 0.764812333333333
"751" "ENST00000244576.9" "6" 27388933 27399520 "+" 751 "uORF" 27388935 27399522 0.764812333333333
"752" "ENST00000244576.9" "6" 27399452 27399520 "+" 752 "uORF" 27399454 27399522 0.764812333333333
"753" "ENST00000244576.9" "6" 27399498 27400293 "+" 753 "uORF" 27399500 27400295 0.514501555555556
"754" "ENST00000244745.4" "6" 21593911 21594057 "+" 754 "uORF" 21593913 21594059 1.95600155555556
"755" "ENST00000244745.4" "6" 21593926 21594057 "+" 755 "uORF" 21593928 21594059 1.95600155555556
"756" "ENST00000244745.4" "6" 21594063 21594077 "+" 756 "uORF" 21594065 21594079 1.98570922222222
"759" "ENST00000245222.9" "19" 48620458 48620466 "+" 759 "uORF" 48620460 48620468 0.268682333333333
"760" "ENST00000245255.7" "12" 130337899 130338126 "+" 760 "uORF" 130337901 130338128 0.398233333333333
"761" "ENST00000245304.5" "13" 97434282 97434425 "+" 761 "uORF" 97434284 97434427 1.960647
"768" "ENST00000245787.9" "2" 118088527 118096430 "+" 768 "uORF" 118088529 118096432 2.08262677777778
"769" "ENST00000245787.9" "2" 118096449 118096463 "+" 769 "uORF" 118096451 118096465 0.989148777777776
"770" "ENST00000245796.11" "2" 113182353 113182412 "+" 770 "uORF" 113182355 113182414 0.682150777777778
"773" "ENST00000245932.11" "19" 45507648 45507674 "+" 773 "uORF" 45507650 45507676 1.93409588888889
"775" "ENST00000246012.2" "20" 23491142 23491150 "+" 775 "uORF" 23491144 23491152 0.108117555555555
"776" "ENST00000246012.2" "20" 23491289 23491533 "+" 776 "uORF" 23491291 23491535 0.0622996666666666
"777" "ENST00000246090.6" "20" 17722818 17722874 "+" 777 "uORF" 17722820 17722876 0.630553333333333
"778" "ENST00000246117.9" "19" 3185949 3185960 "+" 778 "uORF" 3185951 3185962 3.202539
"779" "ENST00000246166.3" "14" 64986896 64986913 "+" 779 "uORF" 64986898 64986915 1.82744722222222
"784" "ENST00000246529.4" "19" 35936856 35936963 "+" 784 "uORF" 35936858 35936965 0.752915555555556
"785" "ENST00000246529.4" "19" 35937228 35937341 "+" 785 "uORF" 35937230 35937343 1.11046844444444
"786" "ENST00000246529.4" "19" 35937473 35937508 "+" 786 "uORF" 35937475 35937510 0.847111666666667
"787" "ENST00000246529.4" "19" 35937481 35937501 "+" 787 "uORF" 35937483 35937503 0.955584888888888
"788" "ENST00000246553.4" "19" 35348206 35348277 "+" 788 "uORF" 35348208 35348279 0.138429222222222
"789" "ENST00000246553.4" "19" 35348415 35348453 "+" 789 "uORF" 35348417 35348455 0.0155566666666666
"790" "ENST00000246553.4" "19" 35348574 35348777 "+" 790 "uORF" 35348576 35348779 -0.206136
"791" "ENST00000246553.4" "19" 35348626 35348754 "+" 791 "uORF" 35348628 35348756 0.222551555555556
"792" "ENST00000246553.4" "19" 35348662 35348754 "+" 792 "uORF" 35348664 35348756 0.222551555555556
"793" "ENST00000246553.4" "19" 35348727 35348777 "+" 793 "uORF" 35348729 35348779 -0.206136
"794" "ENST00000246553.4" "19" 35348955 35348966 "+" 794 "uORF" 35348957 35348968 1.55822566666667
"795" "ENST00000246553.4" "19" 35348969 35348989 "+" 795 "uORF" 35348971 35348991 1.88201766666667
"796" "ENST00000246553.4" "19" 35348976 35348999 "+" 796 "uORF" 35348978 35349001 1.38087777777778
"797" "ENST00000246553.4" "19" 35349111 35349284 "+" 797 "uORF" 35349113 35349286 0.503906222222222
"798" "ENST00000246553.4" "19" 35349226 35349237 "+" 798 "uORF" 35349228 35349239 -0.255703777777778
"799" "ENST00000246553.4" "19" 35349271 35349564 "+" 799 "uORF" 35349273 35349566 0.171166111111111
"800" "ENST00000246553.4" "19" 35349378 35349485 "+" 800 "uORF" 35349380 35349487 -0.0235587777777778
"801" "ENST00000246553.4" "19" 35349551 35349580 "+" 801 "uORF" 35349553 35349582 0.120608666666667
"802" "ENST00000246553.4" "19" 35349577 35349624 "+" 802 "uORF" 35349579 35349626 0.212539777777778
"803" "ENST00000246553.4" "19" 35349592 35349624 "+" 803 "uORF" 35349594 35349626 0.212539777777778
"804" "ENST00000246553.4" "19" 35349693 35349737 "+" 804 "uORF" 35349695 35349739 0.168153666666666
"805" "ENST00000246553.4" "19" 35349696 35349737 "+" 805 "uORF" 35349698 35349739 0.168153666666666
"806" "ENST00000246553.4" "19" 35349761 35349787 "+" 806 "uORF" 35349763 35349789 0.374075666666667
"807" "ENST00000246553.4" "19" 35349974 35350003 "+" 807 "uORF" 35349976 35350005 0.564721222222222
"808" "ENST00000246553.4" "19" 35350077 35350298 "+" 808 "uORF" 35350079 35350300 0.219711555555556
"809" "ENST00000246553.4" "19" 35350243 35350338 "+" 809 "uORF" 35350245 35350340 -0.109646888888889
"810" "ENST00000246553.4" "19" 35350375 35350422 "+" 810 "uORF" 35350377 35350424 0.664211222222222
"811" "ENST00000246553.4" "19" 35350383 35350430 "+" 811 "uORF" 35350385 35350432 0.239469111111111
"812" "ENST00000246553.4" "19" 35350682 35350693 "+" 812 "uORF" 35350684 35350695 2.36100811111111
"813" "ENST00000246553.4" "19" 35350726 35350797 "+" 813 "uORF" 35350728 35350799 1.475849
"814" "ENST00000246553.4" "19" 35351302 35351409 "+" 814 "uORF" 35351304 35351411 -0.100855333333333
"817" "ENST00000246949.10" "16" 3654754 3654846 "+" 817 "uORF" 3654756 3654848 1.34781311111111
"835" "ENST00000247815.9" "12" 66302512 66302529 "+" 835 "uORF" 66302514 66302531 0.748438555555557
